"event_time","estimate","std_error","period_type","conf_low","conf_high","outcome","lag","lead_max","model_label","model_tag","refinement_method","size_match","exact_match_variables","se_method","n_matched_sets"
-2,-0.791210383404511,0.659267525463727,"Pre-treatment placebo",-2.08337473331342,0.500953966504394,"potenza_media",2,2,"CBPS.weight","CBPS_weight","CBPS.weight",NA,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
-1,0,0,"Baseline",0,0,"potenza_media",2,2,"CBPS.weight","CBPS_weight","CBPS.weight",NA,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
0,-0.167715106018525,0.549568184953049,"Post-treatment",-1.2448687485265,0.909438536489452,"potenza_media",2,2,"CBPS.weight","CBPS_weight","CBPS.weight",NA,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
1,-0.628795655258826,0.640977772178716,"Post-treatment",-1.88511208872911,0.627520778211457,"potenza_media",2,2,"CBPS.weight","CBPS_weight","CBPS.weight",NA,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
2,-0.764491550049512,0.746250450093401,"Post-treatment",-2.22714243223258,0.698159332133554,"potenza_media",2,2,"CBPS.weight","CBPS_weight","CBPS.weight",NA,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
