"event_time","estimate","std_error","period_type","conf_low","conf_high","outcome","lag","lead_max","model_label","model_tag","refinement_method","size_match","exact_match_variables","se_method","n_matched_sets"
-2,0.00507198424717247,0.00793115021035499,"Pre-treatment placebo",-0.0104730701651233,0.0206170386594682,"perc_fertilizzante_costi",2,2,"Mahalanobis - 3 neighbors","mahalanobis_n3","mahalanobis",3,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
-1,0,0,"Baseline",0,0,"perc_fertilizzante_costi",2,2,"Mahalanobis - 3 neighbors","mahalanobis_n3","mahalanobis",3,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
0,-0.014139676614222,0.00903441683624115,"Post-treatment",-0.0318471336132547,0.00356778038481063,"perc_fertilizzante_costi",2,2,"Mahalanobis - 3 neighbors","mahalanobis_n3","mahalanobis",3,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
1,-0.0229172255287225,0.0110339670270521,"Post-treatment",-0.0445438009017446,-0.00129065015570045,"perc_fertilizzante_costi",2,2,"Mahalanobis - 3 neighbors","mahalanobis_n3","mahalanobis",3,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
2,-0.0179632095886765,0.010620065222246,"Post-treatment",-0.0387785374242788,0.0028521182469257,"perc_fertilizzante_costi",2,2,"Mahalanobis - 3 neighbors","mahalanobis_n3","mahalanobis",3,"dummy_collina + dummy_piccole + dummy_polo_permanenti + dummy_polo_allevamento_miste","unconditional",87
